client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-00110,Artisan,Sfax,41,2094.6,1283.26,3881.3,31,0.398,8183.02,informal,0.503,0.548,0,Defaulter,0.418,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-06-12T17:23:46.806112
TND-00111,Delivery Driver,Ben Arous,33,1215.39,822.98,420.4,98,0.664,4760.34,informal,0.588,0.894,1,Good Payer,0.546,Seasonal income fluctuations typical for Delivery Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-12-04T17:23:46.806124
TND-00112,Street Food Vendor,Nabeul,59,1719.4,1077.85,281.67,113,0.643,4312.5,informal,0.327,0.687,0,Late Payer,0.535,Moderate documentation quality (score: 0.69). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-01-18T17:23:46.806138
TND-00113,Artisan,Ariana,25,2133.25,1612.33,366.07,25,0.607,5190.19,informal,0.66,0.875,1,Good Payer,0.723,Established Artisan with 25 months seniority. Ledger quality score 0.88 shows organized financial management. Low debt-to-income ratio.,0,2025-08-30T17:23:46.806150
TND-00115,Electrician,Ben Arous,53,3098.42,2490.94,2050.91,107,0.596,9169.02,informal,0.565,0.817,0,Late Payer,0.592,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-28T17:23:46.806178
TND-00116,Mechanic,Gabes,24,1523.25,1058.73,599.18,31,0.67,4952.53,informal,0.783,0.865,1,Good Payer,0.467,Acceptable risk profile for informal Mechanic. Limited savings buffer ($465/month) may cause occasional late payments.,0,2024-11-22T17:23:46.806191
TND-00117,Plumber,Bizerte,65,2269.5,1843.05,2747.61,27,0.363,6586.58,informal,0.437,0.703,0,Defaulter,0.407,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-08-04T17:23:46.806205
TND-00118,Private Tutor,Ben Arous,32,2355.87,1838.12,2309.49,59,0.452,4666.18,mixed,0.493,0.933,0,Defaulter,0.273,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-06-08T17:23:46.806217
TND-00119,Street Food Vendor,Ariana,34,1370.83,1095.09,130.1,89,0.735,3357.49,informal,0.48,1.0,1,Good Payer,0.842,Established Street Food Vendor with 89 months seniority. Ledger quality score 1.00 shows organized financial management. Low debt-to-income ratio.,0,2025-08-28T17:23:46.806231
TND-00120,Street Food Vendor,Tunis,39,802.33,577.5,306.63,92,0.687,2599.9,informal,0.51,0.758,0,Late Payer,0.495,Moderate documentation quality (score: 0.76). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-12-04T17:23:46.806245
TND-00121,Mechanic,Gabes,61,1245.38,959.31,758.56,30,0.581,2359.8,informal,0.338,0.711,1,Good Payer,0.489,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-03-29T17:23:46.806258
TND-00122,Freelance Designer,Ariana,41,2010.56,1475.32,3189.97,37,0.475,3895.78,mixed,0.297,0.78,0,Defaulter,0.443,Unverifiable income sources for Freelance Designer. Poor ledger quality (score: 0.78). Multiple inconsistencies in documentation.,0,2025-12-18T17:23:46.806273
TND-00123,Private Tutor,Nabeul,32,2088.0,1308.81,1186.68,120,0.701,5968.03,mixed,0.276,0.984,0,Late Payer,0.624,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-20T17:23:46.806286
TND-00124,Freelance Designer,Sfax,42,3674.66,2514.49,2318.85,21,0.432,11124.62,mixed,0.65,0.46,0,Defaulter,0.412,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-11-13T17:23:46.806299
TND-00125,Artisan,Ben Arous,26,2515.92,2098.16,332.39,26,0.651,5453.21,informal,0.942,0.704,0,Late Payer,0.519,Acceptable risk profile for informal Artisan. Limited savings buffer ($418/month) may cause occasional late payments.,0,2024-03-26T17:23:46.806312
TND-00126,Tailor,Gabes,24,1708.1,1407.1,875.17,8,0.431,6474.26,informal,0.568,0.671,0,Defaulter,0.32,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.67). Multiple inconsistencies in documentation.,0,2025-06-14T17:23:46.806323
TND-00127,Plumber,Nabeul,30,3402.37,2817.84,4446.56,59,0.465,11583.88,informal,0.516,0.898,0,Defaulter,0.39,High debt-to-income ratio (130.7%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-08-04T17:23:46.806336
TND-00128,Taxi Driver,Ben Arous,25,1418.47,1054.17,280.57,37,0.662,2539.91,informal,0.659,0.745,1,Good Payer,0.501,Seasonal income fluctuations typical for Taxi Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-08-20T17:23:46.806349
TND-00129,Taxi Driver,Tunis,50,2196.28,1687.16,43.71,17,0.633,3310.98,informal,0.512,0.722,0,Late Payer,0.515,Seasonal income fluctuations typical for Taxi Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-11-17T17:23:46.806361
TND-00130,Tailor,Sfax,55,869.03,560.52,354.5,8,0.622,3397.45,informal,0.436,0.564,1,Good Payer,0.462,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-01-03T17:23:46.806379
TND-00131,Private Tutor,Sfax,64,2578.33,2186.97,357.54,85,0.704,9248.62,mixed,0.55,0.672,1,Good Payer,0.707,Established Private Tutor with 85 months seniority. Ledger quality score 0.67 shows organized financial management. Low debt-to-income ratio.,0,2024-10-07T17:23:46.806392
TND-00132,Mechanic,Bizerte,55,1770.12,1476.91,352.06,49,0.638,4510.46,informal,0.375,0.66,0,Late Payer,0.643,Moderate documentation quality (score: 0.66). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-06-27T17:23:46.806407
TND-00133,Carpenter,Sfax,59,1953.87,1534.06,545.67,5,0.485,7149.86,informal,0.519,0.437,0,Defaulter,0.308,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-05-30T17:23:46.806419
TND-00134,Delivery Driver,Ben Arous,57,1969.36,1252.15,678.54,77,0.586,3254.16,informal,0.353,0.743,1,Good Payer,0.715,High-quality documentation provided. Mobile payment usage (35%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-04-23T17:23:46.806432
TND-00135,Mechanic,Bizerte,56,1388.27,1105.69,492.92,64,0.549,3388.97,informal,0.654,0.896,1,Good Payer,0.613,Moderate documentation quality (score: 0.90). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-06-08T17:23:46.806445
TND-00136,Street Food Vendor,Sousse,50,833.84,528.26,114.88,118,0.801,3173.24,informal,0.72,0.974,1,Good Payer,0.869,Steady cash flow verified via digital ledger. 118 months operational history as Street Food Vendor with consistent client base.,0,2024-07-25T17:23:46.806457
TND-00137,Delivery Driver,Gabes,24,1167.45,755.39,1298.88,18,0.5,3150.35,informal,0.702,0.882,1,Good Payer,0.459,Acceptable risk profile for informal Delivery Driver. Limited savings buffer ($412/month) may cause occasional late payments.,0,2026-01-09T17:23:46.806470
TND-00138,Freelance Designer,Gabes,28,3137.03,2069.91,771.56,62,0.68,9793.18,mixed,0.742,0.753,1,Good Payer,0.564,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-10-04T17:23:46.806482
TND-00139,Carpenter,Nabeul,41,2112.2,1384.16,309.19,118,0.824,6226.46,informal,0.483,0.976,1,Good Payer,0.742,High-quality documentation provided. Mobile payment usage (48%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-07-08T17:23:46.806495
TND-00140,Tailor,Gabes,45,1568.91,1042.28,2502.91,73,0.507,4277.62,informal,0.593,0.925,0,Defaulter,0.298,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-08-04T17:23:46.806508
TND-00141,Plumber,Nabeul,32,3445.75,2790.26,1180.67,118,0.562,5223.62,informal,0.873,0.957,0,Late Payer,0.484,Seasonal income fluctuations typical for Plumber sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-01-31T17:23:46.806520
TND-00142,Plumber,Tunis,34,2710.69,2044.21,1478.45,65,0.48,7804.36,informal,0.646,0.896,0,Defaulter,0.328,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-07-25T17:23:46.806534
TND-00143,Street Food Vendor,Tunis,53,1710.62,1418.98,517.35,105,0.62,3645.42,informal,0.679,0.752,1,Good Payer,0.544,Seasonal income fluctuations typical for Street Food Vendor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-01-07T17:23:46.806546
TND-00144,Private Tutor,Nabeul,57,1430.27,1212.75,73.75,32,0.59,3494.03,mixed,0.592,0.52,0,Late Payer,0.545,Moderate documentation quality (score: 0.52). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-11-01T17:23:46.806559
TND-00145,Taxi Driver,Bizerte,62,2384.16,1745.3,218.06,101,0.75,8866.41,informal,0.565,0.7,1,Good Payer,0.69,Steady cash flow verified via handwritten ledger. 101 months operational history as Taxi Driver with consistent client base.,0,2025-11-09T17:23:46.806571
TND-00147,Tailor,Bizerte,29,1178.92,836.17,700.66,89,0.613,4582.62,informal,0.911,0.649,1,Good Payer,0.482,Seasonal income fluctuations typical for Tailor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-04-15T17:23:46.806600
TND-00148,Street Food Vendor,Nabeul,52,972.0,725.57,840.32,30,0.355,2056.87,informal,0.404,0.568,0,Defaulter,0.163,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-08-20T17:23:46.806613
TND-00149,Private Tutor,Sousse,45,1800.74,1242.47,215.56,41,0.581,4721.74,mixed,0.237,0.657,1,Good Payer,0.602,Seasonal income fluctuations typical for Private Tutor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-12-29T17:23:46.806625
TND-00150,Carpenter,Ben Arous,56,2333.1,1570.09,220.04,12,0.743,8779.5,informal,0.359,0.623,1,Good Payer,0.768,High-quality documentation provided. Mobile payment usage (36%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-02-23T17:23:46.806638
TND-00151,Private Tutor,Sousse,29,1622.5,1085.44,1218.77,35,0.431,6263.75,mixed,0.373,0.571,0,Defaulter,0.432,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-05-26T17:23:46.806649
TND-00152,Electrician,Gabes,50,1457.33,1100.35,866.44,14,0.478,5157.02,informal,0.71,0.601,0,Late Payer,0.497,Acceptable risk profile for informal Electrician. Limited savings buffer ($357/month) may cause occasional late payments.,0,2025-03-02T17:23:46.806664
TND-00153,Electrician,Gabes,51,1712.93,1325.36,1207.55,41,0.428,4179.78,informal,0.711,0.648,1,Good Payer,0.463,Acceptable risk profile for informal Electrician. Limited savings buffer ($388/month) may cause occasional late payments.,0,2025-09-30T17:23:46.806676
TND-00154,Electrician,Gabes,58,1896.17,1356.53,1233.52,70,0.522,6128.58,informal,0.455,1.0,1,Good Payer,0.581,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-09-04T17:23:46.806691
TND-00155,Mechanic,Ariana,36,2670.85,1902.36,2252.91,33,0.455,10172.57,informal,0.515,0.671,1,Good Payer,0.461,Seasonal income fluctuations typical for Mechanic sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-01-21T17:23:46.806704
TND-00156,Delivery Driver,Sfax,27,1556.07,1152.74,1527.43,32,0.499,3624.07,informal,0.394,0.786,0,Defaulter,0.425,High debt-to-income ratio (98.2%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2026-01-14T17:23:46.806716
TND-00157,Carpenter,Ariana,35,2629.05,1823.32,2067.71,66,0.528,4934.36,informal,0.682,0.676,1,Good Payer,0.571,Seasonal income fluctuations typical for Carpenter sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-03-28T17:23:46.806728
TND-00158,Private Tutor,Sfax,28,1632.78,1176.8,903.92,19,0.553,3750.94,mixed,0.579,0.551,0,Defaulter,0.372,High debt-to-income ratio (55.4%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2026-01-01T17:23:46.806740
TND-00159,Tailor,Sfax,64,1480.62,1092.66,561.61,103,0.616,5173.85,informal,0.498,0.915,0,Late Payer,0.64,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-12-15T17:23:46.806752
TND-00160,Market Vendor,Gabes,49,1368.02,1078.11,154.73,76,0.569,5034.23,informal,0.591,0.693,1,Good Payer,0.502,Moderate documentation quality (score: 0.69). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-10-13T17:23:46.806764
TND-00161,Carpenter,Ariana,63,2927.92,2204.22,1326.81,111,0.673,8910.87,informal,0.462,0.976,1,Good Payer,0.706,Established Carpenter with 111 months seniority. Ledger quality score 0.98 shows organized financial management. Low debt-to-income ratio.,0,2024-05-05T17:23:46.806777
TND-00162,Electrician,Sfax,64,1871.57,1447.4,1107.62,18,0.379,4602.72,informal,0.313,0.537,0,Defaulter,0.255,Unverifiable income sources for Electrician. Poor ledger quality (score: 0.54). Multiple inconsistencies in documentation.,0,2024-07-05T17:23:46.806793
TND-00163,Plumber,Nabeul,39,1701.72,1173.78,94.2,18,0.716,6653.02,informal,0.515,0.472,1,Good Payer,0.613,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-02-23T17:23:46.806806
TND-00164,Taxi Driver,Bizerte,49,1694.27,1140.29,753.49,63,0.543,4478.48,informal,0.24,0.938,1,Good Payer,0.613,Seasonal income fluctuations typical for Taxi Driver sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-06-17T17:23:46.806819
TND-00165,Carpenter,Ariana,55,2524.36,1793.16,713.15,106,0.736,7911.79,informal,0.573,1.0,0,Late Payer,0.607,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-30T17:23:46.806831
TND-00166,Tailor,Sfax,49,1374.75,1026.91,904.7,111,0.565,2632.58,informal,0.347,1.0,0,Defaulter,0.418,Unverifiable income sources for Tailor. Poor ledger quality (score: 1.00). Multiple inconsistencies in documentation.,0,2025-06-27T17:23:46.806843
TND-00167,Market Vendor,Ben Arous,55,1392.65,936.32,980.27,36,0.622,4454.04,informal,0.364,0.842,0,Defaulter,0.35,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-11-25T17:23:46.806855
TND-00168,Street Food Vendor,Sousse,65,928.69,734.01,654.42,111,0.536,2016.92,informal,0.479,1.0,1,Good Payer,0.47,Seasonal income fluctuations typical for Street Food Vendor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-04-16T17:23:46.806870
TND-00169,Carpenter,Bizerte,53,2196.6,1585.97,2455.62,96,0.519,3806.39,informal,0.648,0.867,1,Good Payer,0.546,Seasonal income fluctuations typical for Carpenter sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-07-26T17:23:46.806883
TND-00170,Private Tutor,Gabes,48,1777.58,1309.77,892.22,106,0.613,6639.93,mixed,0.397,0.807,0,Late Payer,0.64,Seasonal income fluctuations typical for Private Tutor sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-04-23T17:23:46.806895
TND-00171,Taxi Driver,Tunis,28,2069.51,1756.86,3436.21,21,0.347,7628.34,informal,0.931,0.666,0,Defaulter,0.349,High debt-to-income ratio (166.0%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-03-25T17:23:46.806907
TND-00172,Tailor,Ariana,26,1141.8,900.66,109.34,24,0.61,2321.91,informal,0.704,0.823,0,Late Payer,0.457,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2026-01-15T17:23:46.806921
